date,value
2022-12-15,1.09636
2022-12-16,1.07879
2022-12-19,1.23455
2022-12-20,1.1453
2022-12-21,1.15348
2022-12-22,1.48773
2022-12-23,1.77606
2022-12-28,1.67636
2022-12-29,1.54392
2022-12-30,1.10364
2023-01-03,1.01606
2023-01-04,1.20636
2023-01-05,1.66621
2023-01-06,1.59273
2023-01-09,1.61973
2023-01-10,1.79864
2023-01-11,1.75576
2023-01-12,2.14894
2023-01-13,2.38136
2023-01-16,2.87939
2023-01-17,2.82652
2023-01-18,3.00909
2023-01-19,1.92636
2023-01-20,2.14788
2023-01-26,1.98894
2023-01-27,1.83045
2023-01-30,3.0
2023-01-31,2.45485
2023-02-01,2.08762
2023-02-02,1.76
2023-02-03,1.92273
2023-02-06,1.83773
2023-02-07,2.035
2023-02-08,2.48409
2023-02-09,2.48091
2023-02-10,2.46079
2023-02-13,2.44455
2023-02-14,2.41545
2023-02-15,2.23712
2023-02-16,2.19909
2023-02-17,2.47288
2023-02-20,2.60348
2023-02-21,2.66393
2023-02-22,1.86636
2023-02-23,1.66136
2023-02-24,1.595
2023-02-27,1.62318
2023-02-28,2.58411
2023-03-01,1.99136
2023-03-02,2.02045
2023-03-03,2.05394
2023-03-06,1.59273
2023-03-07,1.44786
2023-03-08,1.75303
2023-03-09,2.45182
2023-03-10,2.23212
2023-03-13,2.24136
2023-03-14,2.16076
2023-03-15,1.81545
2023-03-16,1.82553
2023-03-17,1.96682
2023-03-20,2.06955
2023-03-21,1.94364
2023-03-22,1.93727
2023-03-23,1.73545
2023-03-24,1.53303
2023-03-27,1.22727
2023-03-28,1.13545
2023-03-29,1.26848
2023-03-30,1.41818
2023-03-31,1.94591
2023-04-03,1.76485
2023-04-04,1.77303
2023-04-06,1.47076
2023-04-11,1.22227
2023-04-12,1.18167
2023-04-13,1.30909
2023-04-14,1.56682
2023-04-17,1.87712
2023-04-18,2.54773
2023-04-19,2.34348
2023-04-20,1.73409
2023-04-21,2.445
2023-04-24,2.50697
2023-04-25,1.98682
2023-04-26,1.92136
2023-04-27,1.74667
2023-04-28,2.35439
2023-05-02,2.07015
2023-05-03,1.54939
2023-05-04,2.35515
2023-05-05,2.48652
2023-05-08,2.35758
2023-05-09,2.02076
2023-05-10,1.98545
2023-05-11,2.02318
2023-05-12,2.165
2023-05-15,2.36076
2023-05-16,2.75227
2023-05-17,2.5747
2023-05-18,2.30076
2023-05-19,2.14545
2023-05-22,2.2603
2023-05-23,2.43
2023-05-24,2.7097
2023-05-25,2.53273
2023-05-29,2.06955
2023-05-30,2.13576
2023-05-31,1.27439
2023-06-01,1.16348
2023-06-02,1.20364
2023-06-05,1.25939
2023-06-06,1.41682
2023-06-07,2.30909
2023-06-08,2.11833
2023-06-09,2.23227
2023-06-12,1.96424
2023-06-13,2.00061
2023-06-14,2.18803
2023-06-15,2.39682
2023-06-16,2.62394
2023-06-19,2.57045
2023-06-20,2.78018
2023-06-21,2.80955
2023-06-23,2.12
2023-06-26,2.79288
2023-06-27,2.51424
2023-06-28,1.75545
2023-06-29,1.51348
2023-06-30,1.46318
2023-07-03,2.23318
2023-07-04,1.43182
2023-07-05,1.43273
2023-07-06,1.34076
2023-07-07,1.43318
2023-07-10,1.66742
2023-07-11,1.65455
2023-07-12,1.6197
2023-07-13,1.47712
2023-07-14,1.64985
2023-07-18,1.91818
2023-07-19,2.01136
2023-07-20,2.1547
2023-07-21,2.05591
2023-07-24,2.12455
2023-07-25,2.25455
2023-07-26,2.07697
2023-07-27,1.49
2023-07-28,1.45985
2023-07-31,1.24894
2023-08-01,1.50364
2023-08-02,1.5747
2023-08-03,1.71879
2023-08-04,1.58379
2023-08-07,2.12545
2023-08-08,2.4403
2023-08-09,2.14152
2023-08-10,2.12636
2023-08-11,2.63894
2023-08-14,2.63985
2023-08-15,2.62455
2023-08-16,3.56576
2023-08-17,2.80833
2023-08-18,2.72591
2023-08-21,2.45303
2023-08-22,4.32015
2023-08-23,2.44591
2023-08-24,1.65455
2023-08-25,2.97288
2023-08-28,3.09152
2023-08-29,3.54909
2023-08-30,1.7403
2023-08-31,1.43045
2023-09-04,2.09379
2023-09-05,1.05318
2023-09-06,3.11545
2023-09-07,3.26
2023-09-11,3.93197
2023-09-12,4.44303
2023-09-13,5.18894
2023-09-14,5.08061
2023-09-15,3.41303
2023-09-18,4.23621
2023-09-19,4.30455
2023-09-20,2.16045
2023-09-21,2.26121
2023-09-22,3.22697
2023-09-25,4.52939
2023-09-26,5.2053
2023-09-27,4.67606
2023-09-28,3.69606
2023-09-29,1.01076
2023-10-03,1.06955
2023-10-04,1.00803
2023-10-05,0.98636
2023-10-06,0.99273
2023-10-09,1.21864
2023-10-10,3.54
2023-10-11,3.29818
2023-10-12,3.55303
2023-10-13,3.82909
2023-10-16,3.70788
2023-10-17,3.28076
2023-10-18,3.17955
2023-10-19,3.14545
2023-10-20,4.81833
2023-10-24,4.79712
2023-10-25,3.12242
2023-10-26,3.10818
2023-10-27,1.33182
2023-10-30,1.08576
2023-10-31,0.93818
2023-11-01,1.24485
2023-11-02,1.8897
2023-11-03,2.7497
2023-11-06,3.03167
2023-11-07,4.07788
2023-11-08,4.08864
2023-11-09,3.62742
2023-11-10,3.14333
2023-11-13,3.2897
2023-11-14,2.93833
2023-11-15,3.03348
2023-11-16,3.93545
2023-11-17,4.04379
2023-11-20,3.81288
2023-11-21,3.01045
2023-11-22,3.44758
2023-11-23,3.06606
2023-11-24,3.52
2023-11-27,3.67545
2023-11-28,3.33727
2023-11-29,1.19682
2023-11-30,1.13712
2023-12-01,1.13091
2023-12-04,2.10773
2023-12-05,2.58561
2023-12-06,2.75364
2023-12-07,4.66864
2023-12-08,3.25045
2023-12-11,3.765
2023-12-12,3.36485
2023-12-13,2.9747
2023-12-14,3.415
2023-12-15,3.71045
2023-12-18,3.92955
2023-12-19,4.02318
2023-12-20,3.31833
2023-12-21,2.00682
2023-12-22,1.61364
2023-12-27,2.16955
2023-12-28,0.98955
2023-12-29,1.26273
2024-01-02,1.81561
2024-01-03,1.97379
2024-01-04,2.805
2024-01-05,3.35621
2024-01-08,3.54485
2024-01-09,2.83924
2024-01-10,2.28727
2024-01-11,2.37303
2024-01-12,2.91182
2024-01-15,3.10561
2024-01-16,3.24045
2024-01-17,3.225
2024-01-18,3.34621
2024-01-19,3.5
2024-01-22,4.95045
2024-01-23,5.50091
2024-01-24,5.07652
2024-01-25,3.55015
2024-01-26,2.59182
2024-01-29,1.48045
2024-01-30,1.11136
2024-01-31,1.21879
2024-02-01,1.035
2024-02-02,1.565
2024-02-05,2.85242
2024-02-06,3.54924
2024-02-07,3.55409
2024-02-08,3.94303
2024-02-09,5.09636
2024-02-14,2.50136
2024-02-15,1.61
2024-02-16,1.82803
2024-02-19,2.19894
2024-02-20,5.49364
2024-02-21,4.42394
2024-02-22,2.60015
2024-02-23,2.46621
2024-02-26,3.10106
2024-02-27,2.32061
2024-02-28,1.37576
2024-02-29,1.07182
2024-03-01,1.33939
2024-03-04,1.94485
2024-03-05,2.14667
2024-03-06,2.285
2024-03-07,2.17197
2024-03-08,2.25424
2024-03-11,2.21606
2024-03-12,2.36409
2024-03-13,2.22667
2024-03-14,2.15455
2024-03-15,2.60682
2024-03-18,2.54076
2024-03-19,2.26212
2024-03-20,2.40061
2024-03-21,2.54348
2024-03-22,2.96909
2024-03-25,4.15182
2024-03-26,4.28258
2024-03-27,5.98379
2024-03-28,5.40121
2024-04-02,5.11273
2024-04-03,5.02318
2024-04-05,3.15
2024-04-08,5.5
2024-04-09,6.31955
2024-04-10,4.46455
2024-04-11,5.39288
2024-04-12,3.42985
2024-04-15,4.75364
2024-04-16,5.41318
2024-04-17,5.49545
2024-04-18,5.44955
2024-04-19,6.13727
2024-04-22,4.80682
2024-04-23,2.9653
2024-04-24,2.64727
2024-04-25,2.40197
2024-04-26,1.4353
2024-04-29,2.24697
2024-04-30,1.08288
2024-05-02,1.05121
2024-05-03,0.89591
2024-05-06,3.64909
2024-05-07,4.10818
2024-05-08,2.37273
2024-05-09,1.67394
2024-05-10,1.93818
2024-05-13,1.9653
2024-05-14,1.78288
2024-05-16,1.38242
2024-05-17,1.50112
2024-05-20,1.90773
2024-05-21,2.01136
2024-05-22,1.84167
2024-05-23,2.015
2024-05-24,1.85939
2024-05-27,1.79697
2024-05-28,1.70152
2024-05-29,1.35848
2024-05-30,1.11364
2024-05-31,0.95985
2024-06-03,1.22394
2024-06-04,1.445
2024-06-05,2.19864
2024-06-06,2.03803
2024-06-07,1.805
2024-06-11,1.76212
2024-06-12,1.88061
2024-06-13,1.90045
2024-06-14,2.08061
2024-06-17,2.20091
2024-06-18,1.99121
2024-06-19,2.04258
2024-06-20,2.05712
2024-06-21,1.96652
2024-06-24,2.20515
2024-06-25,3.96727
2024-06-26,1.84227
2024-06-27,1.58833
2024-06-28,1.30909
2024-07-02,2.49712
2024-07-03,2.91606
2024-07-04,2.62364
2024-07-05,2.61621
2024-07-08,2.90091
2024-07-09,3.32682
2024-07-10,3.25091
2024-07-11,3.23045
2024-07-12,3.10833
2024-07-15,4.28455
2024-07-16,5.23242
2024-07-17,4.01364
2024-07-18,4.2397
2024-07-19,3.59288
2024-07-22,3.58939
2024-07-23,4.63197
2024-07-24,5.76197
2024-07-25,4.71
2024-07-26,3.49439
2024-07-29,1.2003
2024-07-30,0.96788
2024-07-31,0.85424
2024-08-01,1.00591
2024-08-02,0.84985
2024-08-05,0.99152
2024-08-06,0.89015
2024-08-07,0.79879
2024-08-08,0.78606
2024-08-09,1.89848
2024-08-12,2.89303
2024-08-13,2.1253
2024-08-14,1.48182
2024-08-15,1.36091
2024-08-16,1.46091
2024-08-19,1.29242
2024-08-20,1.30788
2024-08-21,1.45621
2024-08-22,1.48424
2024-08-23,1.54121
2024-08-26,1.88667
2024-08-27,1.38576
2024-08-28,0.98955
2024-08-29,0.9753
2024-08-30,1.21561
2024-09-02,1.34394
2024-09-03,1.2847
2024-09-04,1.14894
2024-09-05,1.21045
2024-09-09,1.43636
2024-09-10,1.37091
2024-09-11,1.13364
2024-09-12,1.13818
2024-09-13,1.71167
2024-09-16,1.36894
2024-09-17,1.07212
2024-09-19,1.75576
2024-09-20,1.65212
2024-09-23,1.25894
2024-09-24,1.11697
2024-09-25,1.46121
2024-09-26,1.50879
2024-09-27,2.14045
2024-09-30,2.29424
2024-10-02,1.42364
2024-10-03,1.36424
2024-10-04,1.32803
2024-10-07,1.31182
2024-10-08,2.11909
2024-10-09,1.43727
2024-10-10,1.74121
2024-10-14,1.81091
2024-10-15,1.90182
2024-10-16,1.43303
2024-10-17,1.47439
2024-10-18,1.61636
2024-10-21,1.93939
2024-10-22,1.80727
2024-10-23,1.69909
2024-10-24,1.88303
2024-10-25,1.91727
2024-10-28,1.89106
2024-10-29,1.84136
2024-10-30,1.7403
2024-10-31,1.80636
2024-11-01,1.90864
2024-11-04,1.74258
2024-11-05,1.61652
2024-11-06,1.705
2024-11-07,1.86667
2024-11-08,1.70242
2024-11-11,1.915
2024-11-12,2.57667
2024-11-13,3.18348
2024-11-14,3.63818
2024-11-15,4.77394
2024-11-18,5.18091
2024-11-19,6.03182
2024-11-20,4.03591
2024-11-21,4.035
2024-11-22,4.88879
2024-11-25,4.73121
2024-11-26,2.01636
2024-11-27,1.26121
2024-11-28,1.35
2024-11-29,1.11818
2024-12-02,1.20879
2024-12-03,0.98091
2024-12-04,0.96515
2024-12-05,1.02939
2024-12-06,1.06424
2024-12-09,1.14727
2024-12-10,1.38182
2024-12-11,1.76455
2024-12-12,3.34985
2024-12-13,5.53212
2024-12-16,5.12455
2024-12-17,2.46682
2024-12-18,4.70727
2024-12-19,5.0
2024-12-20,3.74273
2024-12-23,4.40955
2024-12-24,4.96258
2024-12-27,4.44273
2024-12-30,2.42394
2024-12-31,3.64803
2025-01-02,4.26212
2025-01-03,2.58894
2025-01-06,5.91894
2025-01-07,8.10273
2025-01-08,7.82394
2025-01-09,4.18985
2025-01-10,1.82364
2025-01-13,1.59303
2025-01-14,1.92576
2025-01-15,1.81636
2025-01-16,2.0
2025-01-17,2.55591
2025-01-20,2.0
2025-01-21,2.0
2025-01-22,1.72394
2025-01-23,1.59742
2025-01-24,1.39152
2025-01-27,2.19242
2025-01-28,0.79152
2025-02-03,0.84515
2025-02-04,0.85788
2025-02-05,4.04667
2025-02-06,4.38591
2025-02-07,2.70364
2025-02-10,4.07879
2025-02-11,2.75273
2025-02-12,1.66636
2025-02-13,1.50545
2025-02-14,2.605
2025-02-17,2.09318
2025-02-18,2.0
2025-02-19,1.98864
2025-02-20,2.13091
2025-02-21,1.79015
2025-02-24,1.94545
2025-02-25,1.88152
2025-02-26,1.49727
2025-02-27,1.41364
2025-02-28,1.62273
2025-03-03,1.21667
2025-03-04,1.47424
2025-03-05,1.96667
2025-03-06,1.93667
2025-03-07,1.93394
2025-03-10,1.44212
2025-03-11,1.48909
2025-03-12,1.5
2025-03-13,1.40909
2025-03-14,1.62485
2025-03-17,2.03818
2025-03-18,2.02788
2025-03-19,1.71182
2025-03-20,1.88455
2025-03-21,2.0
2025-03-24,1.5403
2025-03-25,1.49015
2025-03-26,1.57424
2025-03-27,1.5
2025-03-28,1.58864
2025-03-31,1.52167
2025-04-01,2.13212
2025-04-02,1.91045
2025-04-03,1.36788
2025-04-07,3.4
2025-04-08,1.32667
2025-04-09,0.82121
2025-04-10,1.90818
2025-04-11,2.01318
2025-04-14,0.70973
2025-04-15,0.64621
2025-04-16,0.72182
2025-04-17,0.72042
2025-04-22,0.95833
2025-04-23,1.18333
2025-04-24,1.09242
2025-04-25,1.42758
2025-04-28,1.17152
2025-04-29,1.32879
2025-04-30,1.72727
2025-05-02,1.19455
2025-05-06,1.43091
2025-05-07,1.43667
2025-05-08,1.42848
2025-05-09,1.42848
2025-05-12,1.65515
2025-05-13,1.61364
2025-05-14,1.41909
2025-05-15,1.62273
2025-05-16,1.5797
2025-05-19,1.62182
2025-05-20,1.43212
2025-05-21,1.48636
2025-05-22,1.3
2025-05-23,1.58394
2025-05-26,1.31682
2025-05-27,1.6303
2025-05-28,1.2797
2025-05-29,1.40636
2025-05-30,2.04424
2025-06-02,1.46848
2025-06-03,1.40909
2025-06-04,1.40682
2025-06-05,1.68333
2025-06-06,1.5
2025-06-09,1.34985
2025-06-10,1.57652
2025-06-11,1.36258
2025-06-12,1.4203
2025-06-13,1.47333
2025-06-16,1.41894
2025-06-17,1.40682
2025-06-18,1.54515
2025-06-19,1.48909
2025-06-20,1.5
2025-06-23,1.49121
2025-06-24,1.56879
2025-06-25,1.86432
2025-06-26,1.84076
2025-06-27,2.02212
2025-06-30,1.94545
2025-07-02,1.62348
2025-07-03,1.52621
2025-07-04,1.38333
2025-07-07,1.5
2025-07-08,1.40955
2025-07-09,1.52136
2025-07-10,1.49212
2025-07-11,1.61
2025-07-14,1.62273
2025-07-15,1.62576
2025-07-16,1.615
2025-07-17,1.5
2025-07-18,1.42303
2025-07-21,1.21318
2025-07-22,1.27152
2025-07-23,1.43939
2025-07-24,1.57879
2025-07-25,1.85068
2025-07-28,1.52788
2025-07-29,1.00227
2025-07-30,0.97189
2025-07-31,1.0797
2025-08-01,1.09667
2025-08-04,1.10947
2025-08-06,1.36879
2025-08-07,1.25621
2025-08-08,1.13985
2025-08-11,1.3
2025-08-12,1.46652
2025-08-13,1.43667
2025-08-14,1.8
2025-08-15,1.46833
2025-08-18,1.6453
2025-08-19,1.8
2025-08-20,1.30273
2025-08-21,1.3497
2025-08-22,1.23303
2025-08-25,1.55212
2025-08-26,1.61136
2025-08-27,1.32273
2025-08-28,1.37242
2025-08-29,1.58909
2025-09-01,1.44242
2025-09-02,1.28288
2025-09-03,1.07955
2025-09-04,1.34439
2025-09-05,1.38061
2025-09-09,1.43939
2025-09-10,1.20909
2025-09-11,1.17606
2025-09-12,1.38152
2025-09-15,1.32636
2025-09-16,1.34439
2025-09-17,1.34712
2025-09-18,1.34152
2025-09-19,1.25636
2025-09-22,1.34803
2025-09-23,1.28136
2025-09-25,1.1797
2025-09-26,1.25576
2025-09-29,1.28924
2025-09-30,1.81273
2025-10-02,1.22303
2025-10-03,1.0
2025-10-06,0.83985
2025-10-08,0.80636
2025-10-09,1.38061
2025-10-10,2.45182
2025-10-13,1.60091
2025-10-14,1.75939
2025-10-15,1.38273
2025-10-16,1.47727
2025-10-17,1.53091
2025-10-20,1.43939
2025-10-21,1.62455
2025-10-22,1.65083
2025-10-23,1.48939
2025-10-24,1.56697
2025-10-27,1.41727
2025-10-28,1.54439
2025-10-30,1.43939
2025-10-31,1.24212
2025-11-03,1.35803
2025-11-04,1.58697
2025-11-05,1.40318
2025-11-06,1.5
2025-11-07,1.64121
2025-11-10,1.61818
2025-11-11,1.6
2025-11-12,1.63758
2025-11-13,1.6203
2025-11-14,1.62848
2025-11-17,1.62848
2025-11-18,1.93303
2025-11-19,1.77879
2025-11-20,1.54121
2025-11-21,1.5
2025-11-24,1.53667
2025-11-25,1.63667
2025-11-26,1.61939
2025-11-27,1.57606
2025-11-28,1.04152
2025-12-01,1.18364
2025-12-02,1.23939
2025-12-03,1.38061
2025-12-04,1.38061
2025-12-05,1.34439
2025-12-08,1.2
2025-12-09,1.56932
2025-12-10,1.40909
2025-12-11,1.23939
2025-12-12,1.33758
2025-12-15,1.38364
2025-12-16,1.41591
2025-12-17,1.22273
2025-12-18,1.20409
2025-12-19,1.3353
2025-12-22,1.41818
2025-12-23,1.43758
2025-12-24,1.52227
2025-12-29,1.91136
2025-12-30,1.73758
2025-12-31,1.92727
2026-01-02,1.16167
2026-01-05,1.51818
2026-01-06,1.84712
2026-01-07,1.79727
2026-01-08,1.56962
2026-01-09,1.6303
2026-01-12,1.98697
2026-01-13,2.31364
2026-01-14,1.65076
2026-01-15,1.91364
2026-01-16,1.66697
2026-01-19,1.55879
2026-01-20,1.55788
2026-01-21,1.46561
2026-01-22,1.54667
2026-01-23,1.4
2026-01-26,1.56697
2026-01-27,1.56515
2026-01-28,1.37152
2026-01-29,1.31455
2026-01-30,1.72848
2026-02-02,1.61364
2026-02-03,1.405
2026-02-04,1.27606
2026-02-05,1.23939
2026-02-06,1.3453
2026-02-09,1.24576
2026-02-10,1.26379
2026-02-11,1.51
2026-02-12,1.56303
2026-02-13,1.68364
2026-02-16,1.22273
2026-02-20,1.07955
2026-02-23,1.02136
2026-02-24,1.38061
2026-02-25,1.30758
2026-02-26,1.39955
2026-02-27,1.70682
2026-03-02,1.34212
2026-03-03,1.33485
2026-03-04,1.37152
2026-03-05,1.26515
2026-03-06,1.43303
2026-03-09,1.47424
2026-03-10,1.63394
2026-03-11,1.58864
2026-03-12,1.4
2026-03-13,1.49167
2026-03-16,1.46098
2026-03-17,1.39773
2026-03-18,1.50083
2026-03-19,1.39409
2026-03-20,1.42939
2026-03-23,1.43394
2026-03-24,1.43394
2026-03-25,1.42939
2026-03-26,1.31318
2026-03-27,1.20227
2026-03-30,1.35697
2026-03-31,1.34061
2026-04-01,1.20455
2026-04-02,1.43758
2026-04-08,1.43394
2026-04-09,1.60909
2026-04-10,1.4
2026-04-13,1.41409
2026-04-14,1.37424
2026-04-15,1.33212
2026-04-16,1.31864
2026-04-17,1.33894
2026-04-20,1.26227
2026-04-21,1.28455
2026-04-22,1.31273
2026-04-23,1.23212
2026-04-24,1.34712
2026-04-27,1.33939
2026-04-28,1.37788
2026-04-29,1.26424
2026-04-30,1.17879
2026-05-04,1.04409
2026-05-05,1.03061
2026-05-06,1.18636
2026-05-07,1.47288
2026-05-08,1.48939
2026-05-11,1.3
2026-05-12,1.41136
2026-05-13,1.37152
2026-05-14,1.33576
2026-05-15,1.23485
2026-05-18,1.3
2026-05-19,1.4
2026-05-20,1.34712
2026-05-21,1.35705
2026-05-22,1.33939
2026-05-26,1.35841
2026-05-27,1.04348
2026-05-28,1.13939
2026-05-29,1.0
2026-06-01,1.0497
2026-06-02,1.35258
2026-06-03,1.38864
2026-06-04,1.23758
2026-06-05,1.27606
2026-06-08,1.37061
2026-06-09,1.42364
2026-06-10,1.41591
2026-06-11,1.41318
2026-06-12,1.43848
2026-06-15,1.43848
2026-06-16,1.44121
2026-06-17,1.45182
2026-06-18,1.47242
2026-06-22,1.54212
2026-06-23,1.65788
2026-06-24,1.55894
2026-06-25,1.5597
2026-06-26,1.52712
2026-06-29,1.40682
2026-06-30,1.38364
2026-07-02,1.52439
2026-07-03,1.47015
2026-07-06,1.43303
2026-07-07,1.3797
2026-07-08,1.3797
2026-07-09,1.42848
2026-07-10,1.42848
2026-07-13,1.43485
2026-07-14,1.43758
2026-07-15,1.43758
2026-07-16,1.43939
2026-07-17,1.43303
2026-07-20,1.43939
2026-07-21,1.32121
2026-07-22,1.42712
2026-07-23,1.38061
2026-07-24,1.28061
2026-07-27,1.2
2026-07-28,1.25879
